query,name,site,type,subtypes,category,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,typical_time_spent,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id
"apartment building, 48107, Ann Arbor, MI, US",Ann Arbor Woods,https://www.annarborwoodsapartments.com/,Apartment building,"Apartment building, Apartment complex",Apartment building,+1 734-971-3101,"2167 Medford Rd, Ann Arbor, MI 48104",Bryant Pattengill East,2167 Medford Rd,Ann Arbor,48104,Michigan,Michigan,United States of America,US,42.2572533,-83.7116098,America/Detroit,,FALSE,3.2,84,,,,30,6,2,10,36,35,https://lh5.googleusercontent.com/p/AF1QipN2SP-tAt_ib8OY-9U4TK0VIz0Un2g0MTI8OoRe=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipN2SP-tAt_ib8OY-9U4TK0VIz0Un2g0MTI8OoRe=w1600-h1000-k-no,,"{""Sunday"": ""12-4PM"", ""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""10AM-5PM""}",Sunday:12-4PM|Monday:9AM-6PM|Tuesday:9AM-6PM|Wednesday:9AM-6PM|Thursday:9AM-6PM|Friday:9AM-6PM|Saturday:10AM-5PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh5.googleusercontent.com/-SNAL90HPSq8/AAAAAAAAAAI/AAAAAAAAAAA/5F-Jzk2yoo8/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,102881377251201657873,Ann Arbor Woods,https://www.google.com/maps/contrib/102881377251201657873,,https://www.annarborwoodsapartments.com/apartments/mi/ann-arbor/contact-us,,https://www.annarborwoodsapartments.com/apartments/mi/ann-arbor/contact-us,"https://www.google.com/maps/place/Ann+Arbor+Woods/@42.257253299999995,-83.71160979999999,14z/data=!4m8!1m2!2m1!1sAnn+Arbor+Woods!3m4!1s0x883caf039e7bd26b:0x8e767a98aa77667a!8m2!3d42.257253299999995!4d-83.71160979999999",ChIJa9J7ngOvPIgRemZ3qph6do4,0x883caf039e7bd26b:0x8e767a98aa77667a,10265527196751193722,-8181216876958357894,
"apartment building, 48107, Ann Arbor, MI, US",The George,https://www.thegeorgeannarbor.com/,Apartment building,"Apartment building, Apartment complex, Condominium complex",Apartment complex,+1 734-418-0133,"2502 Packard St, Ann Arbor, MI 48104",Bryant Pattengill East,2502 Packard St,Ann Arbor,48104,Michigan,Michigan,United States of America,US,42.2506065,-83.7227292,America/Detroit,,FALSE,3.1,59,,,,22,4,3,6,24,59,https://lh5.googleusercontent.com/p/AF1QipO4VocfbtqCLq312FN1h2XVP_ysvbap3ih4-xha=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipO4VocfbtqCLq312FN1h2XVP_ysvbap3ih4-xha=w1600-h1000-k-no,,"{""Sunday"": ""12-4PM"", ""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""10AM-5PM""}",Sunday:12-4PM|Monday:9AM-6PM|Tuesday:9AM-6PM|Wednesday:9AM-6PM|Thursday:9AM-6PM|Friday:9AM-6PM|Saturday:10AM-5PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh6.googleusercontent.com/-fczpt8uPMUE/AAAAAAAAAAI/AAAAAAAAAAA/H-nVCrb_uFY/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,118159171925930767274,The George,https://www.google.com/maps/contrib/118159171925930767274,,,,,"https://www.google.com/maps/place/The+George/@42.250606499999996,-83.72272919999999,14z/data=!4m8!1m2!2m1!1sThe+George!3m4!1s0x883cafa65af250ad:0x481adb4ed400eb62!8m2!3d42.250606499999996!4d-83.72272919999999",ChIJrVDyWqavPIgRYusA1E7bGkg,0x883cafa65af250ad:0x481adb4ed400eb62,5195706251736050530,5195706251736050530,
"apartment building, 48107, Ann Arbor, MI, US",Arbor Hills Apartments,http://arbor-hills-apartments.com/,Apartment building,"Apartment building, Apartment complex, Apartment rental agency",Apartment building,+1 734-973-1616,"2001 Huron Pkwy #6, Ann Arbor, MI 48104",Allen,2001 Huron Pkwy #6,Ann Arbor,48104,Michigan,Michigan,United States of America,US,42.2581993,-83.6950515,America/Detroit,,FALSE,3.1,17,,,,5,0,5,2,5,13,https://lh5.googleusercontent.com/p/AF1QipOT1kAVcXdXLGNugYPFIt_q1-ao9eRY3T1qpzWW=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOT1kAVcXdXLGNugYPFIt_q1-ao9eRY3T1qpzWW=w1600-h1000-k-no,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",,,https://lh5.googleusercontent.com/-K5anCDgPPfo/AAAAAAAAAAI/AAAAAAAAAAA/d110KluidAc/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,112721120879685850511,Arbor Hills Apartments,https://www.google.com/maps/contrib/112721120879685850511,,,,,"https://www.google.com/maps/place/Arbor+Hills+Apartments/@42.2581993,-83.69505149999999,14z/data=!4m8!1m2!2m1!1sArbor+Hills+Apartments!3m4!1s0x883caedf592a4499:0x50152423611a9414!8m2!3d42.2581993!4d-83.69505149999999",ChIJmUQqWd-uPIgRFJQaYSMkFVA,0x883caedf592a4499:0x50152423611a9414,5770558231916745748,5770558231916745748,
"apartment building, 48107, Ann Arbor, MI, US",Aadvantage Suites,http://www.aadvantagesuites.com/,Furnished apartment building,"Furnished apartment building, Short term apartment rental agency",Furnished apartment building,+1 248-635-7796,"101 Lake Village Dr, Ann Arbor, MI 48103",Bryant Pattengill West,101 Lake Village Dr,Ann Arbor,48103,Michigan,Michigan,United States of America,US,42.2501042,-83.7492798,America/Detroit,,FALSE,,,,,,,,,,,24,https://lh5.googleusercontent.com/p/AF1QipND1CnYbNxYoOOSAH5khmg3Yq_Se2ntv1wKtvI=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipND1CnYbNxYoOOSAH5khmg3Yq_Se2ntv1wKtvI=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:9AM-5PM|Tuesday:9AM-5PM|Wednesday:9AM-5PM|Thursday:9AM-5PM|Friday:9AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Other"": {""Identifies as women-owned"": true}}",,,https://lh5.googleusercontent.com/-ayjOucF1RMw/AAAAAAAAAAI/AAAAAAAAAAA/WwiiYHflCCU/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,108463001568985263927,Aadvantage Suites,https://www.google.com/maps/contrib/108463001568985263927,,,,,"https://www.google.com/maps/place/Aadvantage+Suites/@42.250104199999996,-83.7492798,14z/data=!4m8!1m2!2m1!1sAadvantage+Suites!3m4!1s0x883cafc4f654a9a7:0x3549b333d1352d97!8m2!3d42.250104199999996!4d-83.7492798",ChIJp6lU9sSvPIgRly010TOzSTU,0x883cafc4f654a9a7:0x3549b333d1352d97,3839797192444685719,None,
"apartment building, 48107, Ann Arbor, MI, US",Owl Creek Apartments,http://www.owlcreekapartments.com/,Apartment complex,Apartment complex,Apartment complex,+1 734-415-9509,"3400 Nixon Rd, Ann Arbor, MI 48105",Thurston,3400 Nixon Rd,Ann Arbor,48105,Michigan,Michigan,United States of America,US,42.3221325,-83.7072776,America/Detroit,,FALSE,3.9,57,,,,9,4,2,10,32,93,https://lh5.googleusercontent.com/p/AF1QipPcLfn7Z3fOPveL-XcruPd0BcGGkIw1P9KZPqr5=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPcLfn7Z3fOPveL-XcruPd0BcGGkIw1P9KZPqr5=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8:30AM-5:30PM"", ""Tuesday"": ""8:30AM-5:30PM"", ""Wednesday"": ""8:30AM-5:30PM"", ""Thursday"": ""8:30AM-5:30PM"", ""Friday"": ""8:30AM-5:30PM"", ""Saturday"": ""10AM-3PM""}",Sunday:Closed|Monday:8:30AM-5:30PM|Tuesday:8:30AM-5:30PM|Wednesday:8:30AM-5:30PM|Thursday:8:30AM-5:30PM|Friday:8:30AM-5:30PM|Saturday:10AM-3PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh6.googleusercontent.com/-LXcyELPbEhQ/AAAAAAAAAAI/AAAAAAAAAAA/ZydbpuSTecI/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,117208363356356366047,Owl Creek Apartments,https://www.google.com/maps/contrib/117208363356356366047,,,,,"https://www.google.com/maps/place/Owl+Creek+Apartments/@42.322132499999995,-83.7072776,14z/data=!4m8!1m2!2m1!1sOwl+Creek+Apartments!3m4!1s0x883cad7452a1c37d:0xcccaf04fe663757f!8m2!3d42.322132499999995!4d-83.7072776",ChIJfcOhUnStPIgRf3Vj5k_wysw,0x883cad7452a1c37d:0xcccaf04fe663757f,14756871354991211903,-3689872718718339713,
"apartment building, 48107, Ann Arbor, MI, US",Arbor Club Apartments,https://www.arborclubapthomes.com/,Apartment complex,Apartment complex,Apartment complex,+1 734-390-4253,"1100 Rabbit Run Cir, Ann Arbor, MI 48103",Lakewood,1100 Rabbit Run Cir,Ann Arbor,48103,Michigan,Michigan,United States of America,US,42.268696,-83.7888541,America/Detroit,,FALSE,3.4,63,,,,14,4,11,13,21,74,https://lh5.googleusercontent.com/p/AF1QipNT8rwrTAT_rBz-IlzyCfJTXR2NDTf_NRr1hhHO=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNT8rwrTAT_rBz-IlzyCfJTXR2NDTf_NRr1hhHO=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""11AM-3PM""}",Sunday:Closed|Monday:9AM-5PM|Tuesday:9AM-5PM|Wednesday:9AM-6PM|Thursday:9AM-5PM|Friday:9AM-5PM|Saturday:11AM-3PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh4.googleusercontent.com/-oNx_s4GdH4U/AAAAAAAAAAI/AAAAAAAAAAA/2xB7ui3thFI/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,111684512670032387131,Arbor Club Apartments,https://www.google.com/maps/contrib/111684512670032387131,,https://www.arborclubapthomes.com/,,https://www.arborclubapthomes.com/,"https://www.google.com/maps/place/Arbor+Club+Apartments/@42.268696,-83.7888541,14z/data=!4m8!1m2!2m1!1sArbor+Club+Apartments!3m4!1s0x883cb1b4403e5e4b:0x986614af5cae8f2!8m2!3d42.268696!4d-83.7888541",ChIJS14-QLSxPIgR8ujK9Uphhgk,0x883cb1b4403e5e4b:0x986614af5cae8f2,686342967799769330,686342967799769330,
"apartment building, 48107, Ann Arbor, MI, US",Lakestone Apartments,,Apartment complex,Apartment complex,Apartment complex,+1 734-665-1695,"4275 Eyrie Dr, Ann Arbor, MI 48103",Haisley,4275 Eyrie Dr,Ann Arbor,48103,Michigan,Michigan,United States of America,US,42.2784142,-83.8148042,America/Detroit,,FALSE,3.4,64,,,,16,5,8,10,25,17,https://lh5.googleusercontent.com/p/AF1QipMs06muxfwcELwMekyTksA0vweXCvg2tFmG4olO=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMs06muxfwcELwMekyTksA0vweXCvg2tFmG4olO=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8:30AM-5:30PM"", ""Tuesday"": ""8:30AM-5:30PM"", ""Wednesday"": ""8:30AM-5:30PM"", ""Thursday"": ""8:30AM-5:30PM"", ""Friday"": ""8:30AM-5:30PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8:30AM-5:30PM|Tuesday:8:30AM-5:30PM|Wednesday:8:30AM-5:30PM|Thursday:8:30AM-5:30PM|Friday:8:30AM-5:30PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh6.googleusercontent.com/-sSVNIm0pOxM/AAAAAAAAAAI/AAAAAAAAAAA/KLdhky0nDaM/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,116634815050384220793,Lakestone Apartments,https://www.google.com/maps/contrib/116634815050384220793,,,,,"https://www.google.com/maps/place/Lakestone+Apartments/@42.2784142,-83.8148042,14z/data=!4m8!1m2!2m1!1sLakestone+Apartments!3m4!1s0x883cb10fd0d186e1:0xafea42042a344b1d!8m2!3d42.2784142!4d-83.8148042",ChIJ4YbR0A-xPIgRHUs0KgRC6q8,0x883cb10fd0d186e1:0xafea42042a344b1d,12676016686843054877,-5770727386866496739,
"apartment building, 48107, Ann Arbor, MI, US",The Haven Of Ann Arbor,https://www.havenofannarbor.com/%3Futm_source%3Dllm%26utm_medium%3Dorganic%26utm_campaign%3Dlocal-listing,Apartment building,"Apartment building, Apartment complex",Apartment complex,+1 734-995-9111,"459 Village Green Blvd, Ann Arbor, MI 48105",King,459 Village Green Blvd,Ann Arbor,48105,Michigan,Michigan,United States of America,US,42.2767274,-83.672797,America/Detroit,,FALSE,4.2,259,,,,29,15,14,25,176,152,https://lh5.googleusercontent.com/p/AF1QipO4yezsBvfYRuqROBfvIZUdi0w1ct35JBfsy73V=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipO4yezsBvfYRuqROBfvIZUdi0w1ct35JBfsy73V=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""10AM-6PM"", ""Tuesday"": ""10AM-6PM"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-6PM"", ""Saturday"": ""10AM-5PM""}",Sunday:Closed|Monday:10AM-6PM|Tuesday:10AM-6PM|Wednesday:10AM-6PM|Thursday:10AM-6PM|Friday:10AM-6PM|Saturday:10AM-5PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh3.googleusercontent.com/-ufWz4gAHk0c/AAAAAAAAAAI/AAAAAAAAAAA/YOvBCteBqDU/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,116327628871719106323,The Haven Of Ann Arbor,https://www.google.com/maps/contrib/116327628871719106323,,https://www.havenofannarbor.com/scheduletour,,https://www.havenofannarbor.com/scheduletour,"https://www.google.com/maps/place/The+Haven+Of+Ann+Arbor/@42.2767274,-83.672797,14z/data=!4m8!1m2!2m1!1sThe+Haven+Of+Ann+Arbor!3m4!1s0x883ca93440f05fb9:0xe826ca5f83ee3f56!8m2!3d42.2767274!4d-83.672797",ChIJuV_wQDSpPIgRVj_ug1_KJug,0x883ca93440f05fb9:0xe826ca5f83ee3f56,16728280377498419030,-1718463696211132586,
"apartment building, 48107, Ann Arbor, MI, US",Bradford House,,Apartments,Apartments,Apartments,,"1010 Catherine St, Ann Arbor, MI 48104",Old Fourth Ward,1010 Catherine St,Ann Arbor,48104,Michigan,Michigan,United States of America,US,42.2829032,-83.7364067,America/Detroit,,FALSE,3.4,5,,,,0,2,0,2,1,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y0KBkb5Enn9AGY_EJKJjiA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=152.91042&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y0KBkb5Enn9AGY_EJKJjiA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=152.91042&pitch=0&thumbfov=100,,,,,,OPERATIONAL,{},,,,,,FALSE,None,Bradford House,,,,,,"https://www.google.com/maps/place/Bradford+House/@42.2829032,-83.73640669999999,14z/data=!4m8!1m2!2m1!1sBradford+House!3m4!1s0x883cae6a1a279027:0x68eba4807f4a2efa!8m2!3d42.2829032!4d-83.73640669999999",ChIJJ5AnGmquPIgR-i5Kf4Ck62g,0x883cae6a1a279027:0x68eba4807f4a2efa,7560317271269846778,7560317271269846778,
"apartment building, 48107, Ann Arbor, MI, US",Ashley Mews Condo's Real Estate,https://associaonline.com/locations,Condominium complex,Condominium complex,Condominium complex,+1 734-216-7845,"434 S Main St, Ann Arbor, MI 48104",Old West Side,434 S Main St,Ann Arbor,48104,Michigan,Michigan,United States of America,US,42.2767529,-83.749024,America/Detroit,,FALSE,4,2,,,,0,0,1,0,1,12,https://lh5.googleusercontent.com/p/AF1QipOo7H_LgUXQDWIVMGKakLtF70ZRja73WC6-uVbu=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOo7H_LgUXQDWIVMGKakLtF70ZRja73WC6-uVbu=w1600-h1000-k-no,,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",Sunday:Open 24 hours|Monday:Open 24 hours|Tuesday:Open 24 hours|Wednesday:Open 24 hours|Thursday:Open 24 hours|Friday:Open 24 hours|Saturday:Open 24 hours,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh4.googleusercontent.com/-5bCEvXz0rwo/AAAAAAAAAAI/AAAAAAAAAAA/3WhM6N9Ko9c/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,116949406440792292567,Ashley Mews Condo's Real Estate,https://www.google.com/maps/contrib/116949406440792292567,,,,,"https://www.google.com/maps/place/Ashley+Mews+Condo%27s+Real+Estate/@42.2767529,-83.74902399999999,14z/data=!4m8!1m2!2m1!1sAshley+Mews+Condo%27s+Real+Estate!3m4!1s0x883cae3b82aa3b97:0xcf872920f950f728!8m2!3d42.2767529!4d-83.74902399999999",ChIJlzuqgjuuPIgRKPdQ-SAph88,0x883cae3b82aa3b97:0xcf872920f950f728,14953966309305546536,-3492777764404005080,
"apartment building, 48107, Ann Arbor, MI, US",The Emerson Apartments,https://www.theemersonofannarbor.com/,Apartment rental agency,Apartment rental agency,Apartment rental agency,+1 734-389-7198,"3000 Signature Blvd, Ann Arbor, MI 48103",Bryant Pattengill West,3000 Signature Blvd,Ann Arbor,48103,Michigan,Michigan,United States of America,US,42.2401799,-83.7541474,America/Detroit,,FALSE,4,81,,,,13,4,3,10,51,28,https://lh5.googleusercontent.com/p/AF1QipPv4b-2EwSKHPtDQeAy8nisWYXk9tyNbFa4saxe=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPv4b-2EwSKHPtDQeAy8nisWYXk9tyNbFa4saxe=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-1PM"", ""Saturday"": ""10AM-4PM""}",Sunday:Closed|Monday:9AM-6PM|Tuesday:9AM-6PM|Wednesday:9AM-6PM|Thursday:9AM-6PM|Friday:9AM-1PM|Saturday:10AM-4PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh5.googleusercontent.com/-gIrEx6mDtco/AAAAAAAAAAI/AAAAAAAAAAA/O-L746qY0Qk/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,114612223260624371374,The Emerson Apartments,https://www.google.com/maps/contrib/114612223260624371374,,,,,"https://www.google.com/maps/place/The+Emerson+Apartments/@42.2401799,-83.7541474,14z/data=!4m8!1m2!2m1!1sThe+Emerson+Apartments!3m4!1s0x883cafe7b5316e15:0xec76aa0b689bbd15!8m2!3d42.2401799!4d-83.7541474",ChIJFW4xteevPIgRFb2baAuqduw,0x883cafe7b5316e15:0xec76aa0b689bbd15,17038993206179249429,-1407750867530302187,
"apartment building, 48107, Ann Arbor, MI, US","Varsity Management, Inc.",http://www.varsitymanagement.com/,Property management company,"Property management company, Apartment building, Apartment complex, Apartment rental agency",Property management company,+1 734-668-1100,"625 Church St, Ann Arbor, MI 48104",Burns Park,625 Church St,Ann Arbor,48104,Michigan,Michigan,United States of America,US,42.2741385,-83.7343238,America/Detroit,,FALSE,2.9,52,,,,22,6,1,1,22,9,https://lh5.googleusercontent.com/p/AF1QipPILQSG6ZJsI-J3bO4r4-AGfSCmXqphcb1xTB4=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPILQSG6ZJsI-J3bO4r4-AGfSCmXqphcb1xTB4=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:9AM-5PM|Tuesday:9AM-5PM|Wednesday:9AM-5PM|Thursday:9AM-5PM|Friday:9AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",,,https://lh5.googleusercontent.com/-d1fVECTCBcQ/AAAAAAAAAAI/AAAAAAAAAAA/gagANlgOG_o/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,107183605614033372342,"Varsity Management, Inc.",https://www.google.com/maps/contrib/107183605614033372342,,,,,"https://www.google.com/maps/place/Varsity+Management%2C+Inc./@42.2741385,-83.7343238,14z/data=!4m8!1m2!2m1!1sVarsity+Management%2C+Inc.!3m4!1s0x883cae45b6ec0c57:0x8d68530b2481009c!8m2!3d42.2741385!4d-83.7343238",ChIJVwzstkWuPIgRnACBJAtTaI0,0x883cae45b6ec0c57:0x8d68530b2481009c,10189485464247926940,-8257258609461624676,
"apartment building, 48107, Ann Arbor, MI, US",Arbor Landings Apartments,http://www.arborlandingsapts.com/,Apartment rental agency,Apartment rental agency,Apartment rental agency,+1 734-436-2054,"545 Landings Blvd, Ann Arbor, MI 48103",Abbot,545 Landings Blvd,Ann Arbor,48103,Michigan,Michigan,United States of America,US,42.2876777,-83.7970352,America/Detroit,,FALSE,3.4,69,,,,21,4,4,4,36,30,https://lh5.googleusercontent.com/p/AF1QipNvSUj0tEj3DAJRzRUt6SlwXZVghwLoWikcxMGC=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNvSUj0tEj3DAJRzRUt6SlwXZVghwLoWikcxMGC=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""10AM-5PM""}",Sunday:Closed|Monday:9AM-6PM|Tuesday:9AM-6PM|Wednesday:9AM-6PM|Thursday:9AM-6PM|Friday:9AM-6PM|Saturday:10AM-5PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh3.googleusercontent.com/-iDzlXeyI5Fg/AAAAAAAAAAI/AAAAAAAAAAA/RNDQZpwoiGM/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,110630636125397107854,Arbor Landings Apartments,https://www.google.com/maps/contrib/110630636125397107854,,,,,"https://www.google.com/maps/place/Arbor+Landings+Apartments/@42.287677699999996,-83.7970352,14z/data=!4m8!1m2!2m1!1sArbor+Landings+Apartments!3m4!1s0x883cb199f3d36efd:0xeb8c0b012637109a!8m2!3d42.287677699999996!4d-83.7970352",ChIJ_W7T85mxPIgRmhA3JgELjOs,0x883cb199f3d36efd:0xeb8c0b012637109a,16972953195216572570,-1473790878492979046,
"apartment building, 48107, Ann Arbor, MI, US",Pappas Rentals,,Apartment rental agency,Apartment rental agency,Apartment rental agency,+1 734-649-1765,"314 N Thayer St, Ann Arbor, MI 48104",Old Fourth Ward,314 N Thayer St,Ann Arbor,48104,Michigan,Michigan,United States of America,US,42.2836526,-83.7395453,America/Detroit,,FALSE,5,3,,,,0,0,0,0,3,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=37J28Nmx7DAoz3Etetgvuw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=68.78115&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=37J28Nmx7DAoz3Etetgvuw&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=68.78115&pitch=0&thumbfov=100,,,,,,OPERATIONAL,{},,,https://lh6.googleusercontent.com/-9tNbc-s4zxM/AAAAAAAAAAI/AAAAAAAAAAA/hrjpAfChygk/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,117991958082663781599,Pappas Rentals,https://www.google.com/maps/contrib/117991958082663781599,,,,,"https://www.google.com/maps/place/Pappas+Rentals/@42.283652599999996,-83.7395453,14z/data=!4m8!1m2!2m1!1sPappas+Rentals!3m4!1s0x883cae6aeb8b6665:0xfca81889a71bdcf8!8m2!3d42.283652599999996!4d-83.7395453",ChIJZWaL62quPIgR-Nwbp4kYqPw,0x883cae6aeb8b6665:0xfca81889a71bdcf8,18205828473138437368,-240915600571114248,
"apartment building, 48107, Ann Arbor, MI, US",Gruber Management,http://grubermgt.com/contact.html,Apartment rental agency,Apartment rental agency,Apartment rental agency,+1 734-668-1111,"625 S Forest Ave #1, Ann Arbor, MI 48104",Burns Park,625 S Forest Ave #1,Ann Arbor,48104,Michigan,Michigan,United States of America,US,42.2740914,-83.7327599,America/Detroit,,FALSE,4.5,18,,,,2,0,0,1,15,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4Q69Z-ZViCx_VSw9jYvBjA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=105.28916&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4Q69Z-ZViCx_VSw9jYvBjA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=105.28916&pitch=0&thumbfov=100,,,,,,OPERATIONAL,{},,,https://lh5.googleusercontent.com/-x0v-NAu8ypc/AAAAAAAAAAI/AAAAAAAAAAA/84_WnsLtg0U/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,106302674773401447347,Gruber Management,https://www.google.com/maps/contrib/106302674773401447347,,,,,"https://www.google.com/maps/place/Gruber+Management/@42.274091399999996,-83.73275989999999,14z/data=!4m8!1m2!2m1!1sGruber+Management!3m4!1s0x883cae45048c472f:0xd951267b149a3421!8m2!3d42.274091399999996!4d-83.73275989999999",ChIJL0eMBEWuPIgRITSaFHsmUdk,0x883cae45048c472f:0xd951267b149a3421,15659339689412408353,-2787404384297143263,
