query,name,site,type,subtypes,category,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,typical_time_spent,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Seaside,,Apartment complex,Apartment complex,Apartment complex,,"6522 Sabado Tarde Rd, Isla Vista, CA 93117",None,6522 Sabado Tarde Rd,Isla Vista,93117,California,California,United States of America,US,34.4106054,-119.8548401,America/Los_Angeles,,FALSE,,,,,,,,,,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p4TzMZ-v5VFBUjIbPt-zkQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=20.627848&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p4TzMZ-v5VFBUjIbPt-zkQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=20.627848&pitch=0&thumbfov=100,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,Seaside,,,,,,"https://www.google.com/maps/place/Seaside/@34.4106054,-119.85484009999999,14z/data=!4m8!1m2!2m1!1sSeaside!3m4!1s0x80e93f6971f3643f:0x82174820c151901c!8m2!3d34.4106054!4d-119.85484009999999",ChIJP2TzcWk_6YARHJBRwSBIF4I,0x80e93f6971f3643f:0x82174820c151901c,9374040454914478108,None,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Housing & Residential Services,,Student housing center,Student housing center,Student housing center,+1 805-893-2760,"1501 Residential Services, Santa Barbara, CA 93106",None,1501 Residential Services,Santa Barbara,93106,California,California,United States of America,US,34.4095992,-119.8448822,America/Los_Angeles,,FALSE,3.3,7,"https://search.google.com/local/reviews?placeid=ChIJtZS79nI_6YAReUIsxENKx1s&q=apartment+building,+University+of+California,+Santa+Barbara,+Santa+Barbara,+CA+93106&authuser=0&hl=en&gl=US",,,2,1,0,1,3,3,https://lh5.googleusercontent.com/p/AF1QipOXfQMpNKFS1puyw32flDiLXAXVzHVl5VWpZzBW=w800-h500-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zW0TvD0vrzD9RhCBJqJQDA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=353.648&pitch=0&thumbfov=100,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,Housing & Residential Services,,,,,,"https://www.google.com/maps/place/Housing+%26+Residential+Services/@34.409599199999995,-119.8448822,14z/data=!4m8!1m2!2m1!1sHousing+%26+Residential+Services!3m4!1s0x80e93f72f6bb94b5:0x5bc74a43c42c4279!8m2!3d34.409599199999995!4d-119.8448822",ChIJtZS79nI_6YAReUIsxENKx1s,0x80e93f72f6bb94b5:0x5bc74a43c42c4279,6613336232731361913,6613336232731361913,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",The Boardwalk,,Apartment complex,Apartment complex,Apartment complex,,"6521 Cordoba Rd, Isla Vista, CA 93117",None,6521 Cordoba Rd,Isla Vista,93117,California,California,United States of America,US,34.413569,-119.8551834,America/Los_Angeles,,FALSE,4.7,3,"https://search.google.com/local/reviews?placeid=ChIJkWH-jGg_6YARbJGMXE6AYfg&q=apartment+building,+University+of+California,+Santa+Barbara,+Santa+Barbara,+CA+93106&authuser=0&hl=en&gl=US",,,0,0,0,1,2,5,https://lh5.googleusercontent.com/p/AF1QipMe5ofU0H2HvavRe7OovBoHQL2p33IT0u_tcBln=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMe5ofU0H2HvavRe7OovBoHQL2p33IT0u_tcBln=w1600-h1000-k-no,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,The Boardwalk,,,,,,"https://www.google.com/maps/place/The+Boardwalk/@34.413568999999995,-119.8551834,14z/data=!4m8!1m2!2m1!1sThe+Boardwalk!3m4!1s0x80e93f688cfe6191:0xf861804e5c8c916c!8m2!3d34.413568999999995!4d-119.8551834",ChIJkWH-jGg_6YARbJGMXE6AYfg,0x80e93f688cfe6191:0xf861804e5c8c916c,17897727468195582316,-549016605513969300,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",48 Davis Pl,https://www.renthollistervillage.com/#,Apartment building,Apartment building,Apartment building,+1 805-793-0606,"48 Davis Pl, Goleta, CA 93117",None,48 Davis Pl,Goleta,93117,California,California,United States of America,US,34.4326459,-119.8736332,America/Los_Angeles,,FALSE,,,,,,,,,,,,,,,,,,,OPERATIONAL,{},,,,,,FALSE,None,48 Davis Pl,,,,,,"https://www.google.com/maps/place/48+Davis+Pl/@34.4326459,-119.8736332,14z/data=!4m8!1m2!2m1!1s48+Davis+Pl!3m4!1s0x80e94199bf780e73:0xa981d7b59ddc1e87!8m2!3d34.4326459!4d-119.8736332",ChIJcw54v5lB6YARhx7cnbXXgak,0x80e94199bf780e73:0xa981d7b59ddc1e87,12214280839442996871,None,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Mathilda Apartments,https://mathildaapartments.com/,Apartment building,Apartment building,Apartment building,+1 805-562-8988,"285 Mathilda Dr, Goleta, CA 93117",None,285 Mathilda Dr,Goleta,93117,California,California,United States of America,US,34.4277201,-119.8868799,America/Los_Angeles,,FALSE,4,4,"https://search.google.com/local/reviews?placeid=ChIJc4RV501H6YARAVY4XRmosm8&q=apartment+building,+University+of+California,+Santa+Barbara,+Santa+Barbara,+CA+93106&authuser=0&hl=en&gl=US",,,0,1,0,1,2,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LVBOiNAn2m_0Iai5jgL_uA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=327.4085&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LVBOiNAn2m_0Iai5jgL_uA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=327.4085&pitch=0&thumbfov=100,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,Mathilda Apartments,,,,,,"https://www.google.com/maps/place/Mathilda+Apartments/@34.4277201,-119.8868799,14z/data=!4m8!1m2!2m1!1sMathilda+Apartments!3m4!1s0x80e9474de7558473:0x6fb2a8195d385601!8m2!3d34.4277201!4d-119.8868799",ChIJc4RV501H6YARAVY4XRmosm8,0x80e9474de7558473:0x6fb2a8195d385601,8048680310956119553,8048680310956119553,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Hollister Village Apartment Building 7,http://hollistervillage.com/,Apartment building,Apartment building,Apartment building,,"7021 Aldus Dr, Goleta, CA 93117",None,7021 Aldus Dr,Goleta,93117,California,California,United States of America,US,34.4327975,-119.8727516,America/Los_Angeles,,FALSE,,,,,,,,,,,,,,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,Hollister Village Apartment Building 7,,,,,,"https://www.google.com/maps/place/Hollister+Village+Apartment+Building+7/@34.4327975,-119.8727516,14z/data=!4m8!1m2!2m1!1sHollister+Village+Apartment+Building+7!3m4!1s0x80e940b0ffc4200d:0x15dd4d0fbd48dacc!8m2!3d34.4327975!4d-119.8727516",ChIJDSDE_7BA6YARzNpIvQ9N3RU,0x80e940b0ffc4200d:0x15dd4d0fbd48dacc,1575500174645058252,None,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Pescadero Lofts,,Apartment complex,Apartment complex,Apartment complex,,"761 Camino Pescadero, Goleta, CA 93117",None,761 Camino Pescadero,Goleta,93117,California,California,United States of America,US,34.4162098,-119.8591353,America/Los_Angeles,,FALSE,3.4,5,"https://search.google.com/local/reviews?placeid=ChIJlbbHnF0_6YARh0fr1qcmf3Q&q=apartment+building,+University+of+California,+Santa+Barbara,+Santa+Barbara,+CA+93106&authuser=0&hl=en&gl=US",,,1,0,2,0,2,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N1W9OHTo0ZHhc16vIYU9Mg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=267.8356&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N1W9OHTo0ZHhc16vIYU9Mg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=267.8356&pitch=0&thumbfov=100,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,Pescadero Lofts,,,,,,"https://www.google.com/maps/place/Pescadero+Lofts/@34.4162098,-119.85913529999999,14z/data=!4m8!1m2!2m1!1sPescadero+Lofts!3m4!1s0x80e93f5d9cc7b695:0x747f26a7d6eb4787!8m2!3d34.4162098!4d-119.85913529999999",ChIJlbbHnF0_6YARh0fr1qcmf3Q,0x80e93f5d9cc7b695:0x747f26a7d6eb4787,8394470732749031303,8394470732749031303,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Sea Breeze,,Apartment building,Apartment building,Apartment building,,"6567 Sabado Tarde Rd, Goleta, CA 93117",None,6567 Sabado Tarde Rd,Goleta,93117,California,California,United States of America,US,34.4103275,-119.8573753,America/Los_Angeles,,FALSE,,,,,,,,,,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SZNgr2NOP1dOzNMgOHm5mQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=172.77107&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SZNgr2NOP1dOzNMgOHm5mQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=172.77107&pitch=0&thumbfov=100,,,,,,OPERATIONAL,{},,,,,,FALSE,None,Sea Breeze,,,,,,"https://www.google.com/maps/place/Sea+Breeze/@34.4103275,-119.8573753,14z/data=!4m8!1m2!2m1!1sSea+Breeze!3m4!1s0x80e93f69c23fdcb7:0x3020b8a7d7a55fdb!8m2!3d34.4103275!4d-119.8573753",ChIJt9w_wmk_6YAR21-l16e4IDA,0x80e93f69c23fdcb7:0x3020b8a7d7a55fdb,3467974744092270555,None,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Santa Barbara Student Housing Co-Op,http://www.sbcoop.org/,Student housing center,"Student housing center, Low income housing program",Student housing center,+1 805-685-6964,"777 Camino Pescadero, Isla Vista, CA 93117",None,777 Camino Pescadero,Isla Vista,93117,California,California,United States of America,US,34.4157082,-119.858893,America/Los_Angeles,,FALSE,5,6,"https://search.google.com/local/reviews?placeid=ChIJ0YANIWk_6YARJn64K9BQJ_U&q=apartment+building,+University+of+California,+Santa+Barbara,+Santa+Barbara,+CA+93106&authuser=0&hl=en&gl=US",,,0,0,0,0,6,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yseIQdafWKI89Q9eqQkwag&cb_client=search.gws-prod.gps&w=800&h=500&yaw=251.04004&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipN8_iRp3A0xjn-5EeegAIFG-ypEL6sXMkQnnxFL=w1600-h1000-k-no,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh6.googleusercontent.com/-Mhj3hA1FaTM/AAAAAAAAAAI/AAAAAAAAAAA/G_Om7R_ggDY/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,103353012724098589377,Santa Barbara Student Housing Co-Op,https://www.google.com/maps/contrib/103353012724098589377,,,,,"https://www.google.com/maps/place/Santa+Barbara+Student+Housing+Co-Op/@34.4157082,-119.858893,14z/data=!4m8!1m2!2m1!1sSanta+Barbara+Student+Housing+Co-Op!3m4!1s0x80e93f69210d80d1:0xf52750d02bb87e26!8m2!3d34.4157082!4d-119.858893",ChIJ0YANIWk_6YARJn64K9BQJ_U,0x80e93f69210d80d1:0xf52750d02bb87e26,17665176918400990758,-781567155308560858,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Abrego Enterprises,,Apartment building,Apartment building,Apartment building,+1 805-968-2011,"6707 Abrego Rd # O, Goleta, CA 93117",None,6707 Abrego Rd # O,Goleta,93117,California,California,United States of America,US,34.4143974,-119.8637435,America/Los_Angeles,,FALSE,1,2,"https://search.google.com/local/reviews?placeid=ChIJ43ESm1w_6YAR0Kl-37L1ysU&q=apartment+building,+University+of+California,+Santa+Barbara,+Santa+Barbara,+CA+93106&authuser=0&hl=en&gl=US",,,2,0,0,0,0,15,https://lh5.googleusercontent.com/p/AF1QipP_e2k_4czWwHXv_yJFIkn9TkISppaJbsjMp9Nh=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipP_e2k_4czWwHXv_yJFIkn9TkISppaJbsjMp9Nh=w1600-h1000-k-no,,,,,,OPERATIONAL,{},,,https://lh3.googleusercontent.com/-Saz9PSs9LV8/AAAAAAAAAAI/AAAAAAAAAAA/jn2rgKx-ZRg/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,111851716632031606957,Abrego Enterprises,https://www.google.com/maps/contrib/111851716632031606957,,,,,"https://www.google.com/maps/place/Abrego+Enterprises/@34.4143974,-119.8637435,14z/data=!4m8!1m2!2m1!1sAbrego+Enterprises!3m4!1s0x80e93f5c9b1271e3:0xc5caf5b2df7ea9d0!8m2!3d34.4143974!4d-119.8637435",ChIJ43ESm1w_6YAR0Kl-37L1ysU,0x80e93f5c9b1271e3:0xc5caf5b2df7ea9d0,14252474119369959888,-4194269954339591728,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Storke Ranch Apartments,https://www.pshhc.org/property/storke-ranch/,Apartment building,"Apartment building, Apartment complex",Apartment complex,+1 805-968-9541,"6822 Phelps Rd, Goleta, CA 93117",None,6822 Phelps Rd,Goleta,93117,California,California,United States of America,US,34.4237869,-119.8661522,America/Los_Angeles,,FALSE,5,1,"https://search.google.com/local/reviews?placeid=ChIJbRmgFHlA6YAR1weSS5szIw4&q=apartment+building,+University+of+California,+Santa+Barbara,+Santa+Barbara,+CA+93106&authuser=0&hl=en&gl=US",,,0,0,0,0,1,5,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9EQVp4d5HZd32Q5pkp6eog&cb_client=search.gws-prod.gps&w=800&h=500&yaw=6.0454783&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipNSWUIa0I-yOkIp-7eDu5AntjYCMNkxbNzsx9a1=w1600-h1000-k-no,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,Storke Ranch Apartments,,,,,,"https://www.google.com/maps/place/Storke+Ranch+Apartments/@34.423786899999996,-119.86615219999999,14z/data=!4m8!1m2!2m1!1sStorke+Ranch+Apartments!3m4!1s0x80e9407914a0196d:0xe23339b4b9207d7!8m2!3d34.423786899999996!4d-119.86615219999999",ChIJbRmgFHlA6YAR1weSS5szIw4,0x80e9407914a0196d:0xe23339b4b9207d7,1018714682796672983,1018714682796672983,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Arrive Los Carneros,https://www.arriveloscarneros.com/?utm_source=GMB,Apartment rental agency,"Apartment rental agency, Apartment building",Apartment rental agency,+1 877-730-2470,"6505 Sea Star Ct, Goleta, CA 93117",None,6505 Sea Star Ct,Goleta,93117,California,California,United States of America,US,34.4354496,-119.8540762,America/Los_Angeles,,FALSE,4.5,55,"https://search.google.com/local/reviews?placeid=ChIJTQVQyc5B6YARsRCw_kF-EYE&q=apartment+building,+University+of+California,+Santa+Barbara,+Santa+Barbara,+CA+93106&authuser=0&hl=en&gl=US",,,5,0,3,1,46,30,https://lh5.googleusercontent.com/p/AF1QipM0ipW_-i7CDAM0ihftJ0fA9bOfVTYuv-wtAkTA=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM0ipW_-i7CDAM0ihftJ0fA9bOfVTYuv-wtAkTA=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM""}",Sunday:Closed|Monday:9AM-6PM|Tuesday:9AM-6PM|Wednesday:9AM-6PM|Thursday:9AM-6PM|Friday:9AM-6PM|Saturday:9AM-6PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh3.googleusercontent.com/-uyKGPDK9E_g/AAAAAAAAAAI/AAAAAAAAAAA/ZaJQX2_KoWY/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,101048461073846865392,Arrive Los Carneros,https://www.google.com/maps/contrib/101048461073846865392,,,,,"https://www.google.com/maps/place/Arrive+Los+Carneros/@34.4354496,-119.8540762,14z/data=!4m8!1m2!2m1!1sArrive+Los+Carneros!3m4!1s0x80e941cec950054d:0x81117e41feb010b1!8m2!3d34.4354496!4d-119.8540762",ChIJTQVQyc5B6YARsRCw_kF-EYE,0x80e941cec950054d:0x81117e41feb010b1,9300353527407710385,-9146390546301841231,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Condor House,,Student dormitory,Student dormitory,Student dormitory,+1 805-893-6166,"883, Santa Barbara, CA 93106",None,883,Santa Barbara,93106,California,California,United States of America,US,34.4090242,-119.852071,America/Los_Angeles,,FALSE,,,,,,,,,,,,,,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,Condor House,,,,,,"https://www.google.com/maps/place/Condor+House/@34.4090242,-119.852071,14z/data=!4m8!1m2!2m1!1sCondor+House!3m4!1s0x80e93f6c73aae7ef:0x306877aecd8c5c0!8m2!3d34.4090242!4d-119.852071",ChIJ7-eqc2w_6YARwMXY7HqHBgM,0x80e93f6c73aae7ef:0x306877aecd8c5c0,218010594003436992,None,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",San Miguel Residence Hall,https://www.housing.ucsb.edu/housing-options/options-filter/san-miguel,Student dormitory,Student dormitory,Student dormitory,+1 805-893-2275,"San Miguel Hall, UCEN Rd, Isla Vista, CA 93106",None,"San Miguel Hall, UCEN Rd",Isla Vista,93106,California,California,United States of America,US,34.4102672,-119.846924,America/Los_Angeles,,FALSE,4.8,6,"https://search.google.com/local/reviews?placeid=ChIJSau-im0_6YAR2o6BwjOhfz8&q=apartment+building,+University+of+California,+Santa+Barbara,+Santa+Barbara,+CA+93106&authuser=0&hl=en&gl=US",,,0,0,0,1,5,13,https://lh5.googleusercontent.com/p/AF1QipP5voG9VemuUzveilXADuVQPQT2N2cLaNd8tKDe=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipP5voG9VemuUzveilXADuVQPQT2N2cLaNd8tKDe=w1600-h1000-k-no,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,San Miguel Residence Hall,,,,,,"https://www.google.com/maps/place/San+Miguel+Residence+Hall/@34.4102672,-119.846924,14z/data=!4m8!1m2!2m1!1sSan+Miguel+Residence+Hall!3m4!1s0x80e93f6d8abeab49:0x3f7fa133c2818eda!8m2!3d34.4102672!4d-119.846924",ChIJSau-im0_6YAR2o6BwjOhfz8,0x80e93f6d8abeab49:0x3f7fa133c2818eda,4575552990110387930,4575552990110387930,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",HOLLISTER VILLAGE,https://lyonliving.com/goleta-california/hollister-village/,Apartment building,Apartment building,Apartment building,+1 805-284-9615,"7000 Hollister Ave, Goleta, CA 93117",None,7000 Hollister Ave,Goleta,93117,California,California,United States of America,US,34.4304674,-119.8723474,America/Los_Angeles,,FALSE,3.5,2,"https://search.google.com/local/reviews?placeid=ChIJ7yY1L7BA6YARvBwYWaeWmvk&q=apartment+building,+University+of+California,+Santa+Barbara,+Santa+Barbara,+CA+93106&authuser=0&hl=en&gl=US",,,0,1,0,0,1,,,,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,HOLLISTER VILLAGE,,,,,,"https://www.google.com/maps/place/HOLLISTER+VILLAGE/@34.4304674,-119.8723474,14z/data=!4m8!1m2!2m1!1sHOLLISTER+VILLAGE!3m4!1s0x80e940b02f3526ef:0xf99a96a759181cbc!8m2!3d34.4304674!4d-119.8723474",ChIJ7yY1L7BA6YARvBwYWaeWmvk,0x80e940b02f3526ef:0xf99a96a759181cbc,17985853707355954364,17985853707355954364,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106","AS Annex (Building 434),University of California, Santa Barbara",,Academic department,Academic department,Academic department,+1 805-893-5422,"552 University Rd, Isla Vista, CA 93117",None,552 University Rd,Isla Vista,93117,California,California,United States of America,US,34.4134469,-119.8481398,America/Los_Angeles,,FALSE,,,,,,,,,,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T9CztRHx2BZQXUF4EeXa_Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=104.73712&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T9CztRHx2BZQXUF4EeXa_Q&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=104.73712&pitch=0&thumbfov=100,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,AS Annex,,,,,,"https://www.google.com/maps/place/AS+Annex+%28Building+434%29%2CUniversity+of+California%2C+Santa+Barbara/@34.4134469,-119.8481398,14z/data=!4m8!1m2!2m1!1sAS+Annex+%28Building+434%29%2CUniversity+of+California%2C+Santa+Barbara!3m4!1s0x80e93fc39d781325:0xea469e83556e9a77!8m2!3d34.4134469!4d-119.8481398",ChIJJRN4ncM_6YARd5puVYOeRuo,0x80e93fc39d781325:0xea469e83556e9a77,16881354540156099191,None,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Sesame Tree Apartments,,Apartment building,"Apartment building, Apartment complex",Apartment complex,+1 805-968-2549,"6930 Whittier Dr, Goleta, CA 93117",None,6930 Whittier Dr,Goleta,93117,California,California,United States of America,US,34.4226441,-119.8705175,America/Los_Angeles,,FALSE,3.3,30,"https://search.google.com/local/reviews?placeid=ChIJh1Lod6hA6YAR9kZIE-zNTWg&q=apartment+building,+University+of+California,+Santa+Barbara,+Santa+Barbara,+CA+93106&authuser=0&hl=en&gl=US",,,7,2,4,8,9,18,https://lh5.googleusercontent.com/p/AF1QipOHWjIBrDJ5Puq99H4gjSPG6bfqiliEXH2vgSw=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOHWjIBrDJ5Puq99H4gjSPG6bfqiliEXH2vgSw=w1600-h1000-k-no,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,Sesame Tree Apartments,,,,,,"https://www.google.com/maps/place/Sesame+Tree+Apartments/@34.4226441,-119.87051749999999,14z/data=!4m8!1m2!2m1!1sSesame+Tree+Apartments!3m4!1s0x80e940a877e85287:0x684dcdec134846f6!8m2!3d34.4226441!4d-119.87051749999999",ChIJh1Lod6hA6YAR9kZIE-zNTWg,0x80e940a877e85287:0x684dcdec134846f6,7515889766970705654,7515889766970705654,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Laguna Village,,Apartment building,Apartment building,Apartment building,,"555 Storke Rd, Goleta, CA 93117",None,555 Storke Rd,Goleta,93117,California,California,United States of America,US,34.4199309,-119.8705469,America/Los_Angeles,,FALSE,,,,,,,,,,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MdT4_IWRnVhJWXHuLJ5gqg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=284.26718&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MdT4_IWRnVhJWXHuLJ5gqg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=284.26718&pitch=0&thumbfov=100,,,,,,OPERATIONAL,{},,,,,,FALSE,None,Laguna Village,,,,,,"https://www.google.com/maps/place/Laguna+Village/@34.4199309,-119.8705469,14z/data=!4m8!1m2!2m1!1sLaguna+Village!3m4!1s0x80e93f57f2823bcb:0xd606a7d6b0f82e5c!8m2!3d34.4199309!4d-119.8705469",ChIJyzuC8lc_6YARXC74sNanBtY,0x80e93f57f2823bcb:0xd606a7d6b0f82e5c,15422198514510736988,None,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Cortona Point Apartments,https://www.cortonapoint.com/?utm_source=GMB,Apartment building,Apartment building,Apartment building,+1 805-880-4100,"100 Cortona Point Dr, Goleta, CA 93117",None,100 Cortona Point Dr,Goleta,93117,California,California,United States of America,US,34.4325479,-119.8674352,America/Los_Angeles,,FALSE,2.8,33,"https://search.google.com/local/reviews?placeid=ChIJW5fVn6hB6YARxOt_05Vlp1s&q=apartment+building,+University+of+California,+Santa+Barbara,+Santa+Barbara,+CA+93106&authuser=0&hl=en&gl=US",,,17,1,0,1,14,8,https://lh5.googleusercontent.com/p/AF1QipOAKvZCQtFj0GB2WZJ84dsKJarxFbmsJioDAoSR=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOAKvZCQtFj0GB2WZJ84dsKJarxFbmsJioDAoSR=w1600-h1000-k-no,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh3.googleusercontent.com/-pbKALC6jbuI/AAAAAAAAAAI/AAAAAAAAAAA/uFZCbniSqDQ/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,100033542754314954759,Cortona Point Apartments,https://www.google.com/maps/contrib/100033542754314954759,,,,,"https://www.google.com/maps/place/Cortona+Point+Apartments/@34.432547899999996,-119.86743519999999,14z/data=!4m8!1m2!2m1!1sCortona+Point+Apartments!3m4!1s0x80e941a89fd5975b:0x5ba76595d37febc4!8m2!3d34.432547899999996!4d-119.86743519999999",ChIJW5fVn6hB6YARxOt_05Vlp1s,0x80e941a89fd5975b:0x5ba76595d37febc4,6604359072735030212,6604359072735030212,
