query,name,site,type,subtypes,category,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,typical_time_spent,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id
"apartment building, 61801, Urbana, IL, US",The Pointe At U of I,https://www.pointe-ui.com/,Apartment complex,Apartment complex,Apartment complex,+1 217-337-3901,"1601 E Florida Ave, Urbana, IL 61802",None,1601 E Florida Ave,Urbana,61802,Illinois,Illinois,United States of America,US,40.0978603,-88.1891294,America/Chicago,,FALSE,3.4,223,"https://search.google.com/local/reviews?placeid=ChIJvVMTrrfXDIgRdBQruMcBD3c&q=apartment+building,+61801,+Urbana,+IL,+US&authuser=0&hl=en&gl=US",,,65,8,22,35,93,146,https://lh5.googleusercontent.com/p/AF1QipOCBqXodhkl-rHa4vQkFlEZiyOA3KZSzG-Z2WDn=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOCBqXodhkl-rHa4vQkFlEZiyOA3KZSzG-Z2WDn=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:9AM-5PM|Tuesday:9AM-5PM|Wednesday:9AM-5PM|Thursday:9AM-5PM|Friday:9AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh6.googleusercontent.com/-TOpac8imqfE/AAAAAAAAAAI/AAAAAAAAAAA/HHFPLSy48bc/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,102701548658855991379,The Pointe At U of I,https://www.google.com/maps/contrib/102701548658855991379,,https://www.greenstrealty.com/get-in-touch/contact-us,,https://www.greenstrealty.com/get-in-touch/contact-us,"https://www.google.com/maps/place/The+Pointe+At+U+of+I/@40.0978603,-88.1891294,14z/data=!4m8!1m2!2m1!1sThe+Pointe+At+U+of+I!3m4!1s0x880cd7b7ae1353bd:0x770f01c7b82b1474!8m2!3d40.0978603!4d-88.1891294",ChIJvVMTrrfXDIgRdBQruMcBD3c,0x880cd7b7ae1353bd:0x770f01c7b82b1474,8579077772464034932,8579077772464034932,
"apartment building, 61801, Urbana, IL, US",HERE Champaign,https://www.herechampaign.com/,Apartment building,"Apartment building, Apartment complex",Apartment complex,+1 217-689-1572,"308 E Green St, Champaign, IL 61820",Campustown,308 E Green St,Champaign,61820,Illinois,Illinois,United States of America,US,40.1105109,-88.2342474,America/Chicago,,FALSE,3.8,178,"https://search.google.com/local/reviews?placeid=ChIJkUNL8TfXDIgRzbcTd3_-ijA&q=apartment+building,+61801,+Urbana,+IL,+US&authuser=0&hl=en&gl=US",,,45,3,5,15,110,133,https://lh5.googleusercontent.com/p/AF1QipNPJoEEszhsUgp9kdf2VY9KOOTd24TPHS8MbC0C=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNPJoEEszhsUgp9kdf2VY9KOOTd24TPHS8MbC0C=w1600-h1000-k-no,,"{""Sunday"": ""12-5PM"", ""Monday"": ""10AM-7PM"", ""Tuesday"": ""10AM-7PM"", ""Wednesday"": ""10AM-7PM"", ""Thursday"": ""10AM-7PM"", ""Friday"": ""10AM-7PM"", ""Saturday"": ""10AM-5PM""}",Sunday:12-5PM|Monday:10AM-7PM|Tuesday:10AM-7PM|Wednesday:10AM-7PM|Thursday:10AM-7PM|Friday:10AM-7PM|Saturday:10AM-5PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh4.googleusercontent.com/-QVCISSJEyx0/AAAAAAAAAAI/AAAAAAAAAAA/dwLMvomQy3k/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,113573659697006390831,HERE Champaign,https://www.google.com/maps/contrib/113573659697006390831,,https://www.herechampaign.com/contact-us,,https://www.herechampaign.com/contact-us,"https://www.google.com/maps/place/HERE+Champaign/@40.1105109,-88.2342474,14z/data=!4m8!1m2!2m1!1sHERE+Champaign!3m4!1s0x880cd737f14b4391:0x308afe7f7713b7cd!8m2!3d40.1105109!4d-88.2342474",ChIJkUNL8TfXDIgRzbcTd3_-ijA,0x880cd737f14b4391:0x308afe7f7713b7cd,3497887884018694093,3497887884018694093,
"apartment building, 61801, Urbana, IL, US",Florida House Apartments,https://floridahouseapartments.com/,Apartment building,"Apartment building, Low income housing program, Retirement community",Apartment building,+1 217-328-3301,"1502 E Florida Ave, Urbana, IL 61802",None,1502 E Florida Ave,Urbana,61802,Illinois,Illinois,United States of America,US,40.0988791,-88.190042,America/Chicago,,FALSE,3,5,"https://search.google.com/local/reviews?placeid=ChIJp6ezoLfXDIgRHRqfp-RRtNg&q=apartment+building,+61801,+Urbana,+IL,+US&authuser=0&hl=en&gl=US",,,2,0,1,0,2,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mOWAH6kyz83LiikKVKNn1w&cb_client=search.gws-prod.gps&w=800&h=500&yaw=1.705854&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mOWAH6kyz83LiikKVKNn1w&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=1.705854&pitch=0&thumbfov=100,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-4:30PM"", ""Tuesday"": ""8AM-4:30PM"", ""Wednesday"": ""8AM-4:30PM"", ""Thursday"": ""8AM-4:30PM"", ""Friday"": ""8AM-4:30PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8AM-4:30PM|Tuesday:8AM-4:30PM|Wednesday:8AM-4:30PM|Thursday:8AM-4:30PM|Friday:8AM-4:30PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,Florida House Apartments,,,,,,"https://www.google.com/maps/place/Florida+House+Apartments/@40.0988791,-88.19004199999999,14z/data=!4m8!1m2!2m1!1sFlorida+House+Apartments!3m4!1s0x880cd7b7a0b3a7a7:0xd8b451e4a79f1a1d!8m2!3d40.0988791!4d-88.19004199999999",ChIJp6ezoLfXDIgRHRqfp-RRtNg,0x880cd7b7a0b3a7a7:0xd8b451e4a79f1a1d,15615195850506967581,-2831548223202584035,
"apartment building, 61801, Urbana, IL, US",Amber Pointe Apartments,http://www.amber-pointe-apartments.com/,Apartment building,Apartment building,Apartment building,+1 217-384-5131,"2002 E Amber Ln, Urbana, IL 61802",None,2002 E Amber Ln,Urbana,61802,Illinois,Illinois,United States of America,US,40.0878276,-88.1821972,America/Chicago,,FALSE,4.4,43,"https://search.google.com/local/reviews?placeid=ChIJTX26DjPWDIgRPcR5CdcPE3M&q=apartment+building,+61801,+Urbana,+IL,+US&authuser=0&hl=en&gl=US",,,4,1,1,5,32,3,https://lh5.googleusercontent.com/p/AF1QipNwkb5vuYlkIZ7AY5BhfbTIGNRiMxyqe8WSHzH-=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNwkb5vuYlkIZ7AY5BhfbTIGNRiMxyqe8WSHzH-=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-4:30PM"", ""Tuesday"": ""9AM-4:30PM"", ""Wednesday"": ""9AM-4:30PM"", ""Thursday"": ""9AM-4:30PM"", ""Friday"": ""9AM-4:30PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:9AM-4:30PM|Tuesday:9AM-4:30PM|Wednesday:9AM-4:30PM|Thursday:9AM-4:30PM|Friday:9AM-4:30PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh4.googleusercontent.com/-hwAqbdUp6us/AAAAAAAAAAI/AAAAAAAAAAA/8IzvwDxzkaU/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,116924121789523767711,Amber Pointe Apartments,https://www.google.com/maps/contrib/116924121789523767711,,,,,"https://www.google.com/maps/place/Amber+Pointe+Apartments/@40.0878276,-88.18219719999999,14z/data=!4m8!1m2!2m1!1sAmber+Pointe+Apartments!3m4!1s0x880cd6330eba7d4d:0x73130fd70979c43d!8m2!3d40.0878276!4d-88.18219719999999",ChIJTX26DjPWDIgRPcR5CdcPE3M,0x880cd6330eba7d4d:0x73130fd70979c43d,8291988755170575421,8291988755170575421,
"apartment building, 61801, Urbana, IL, US",Fairlawn Village,https://www.fairlawnre.com/,Apartment complex,Apartment complex,Apartment complex,+1 217-684-9364,"300-600 E Fairlawn Dr, Urbana, IL 61801",None,300-600 E Fairlawn Dr,Urbana,61801,Illinois,Illinois,United States of America,US,40.104018,-88.200928,America/Chicago,,FALSE,3.3,25,"https://search.google.com/local/reviews?placeid=ChIJA_7vAqfXDIgRy1hQbOCihfg&q=apartment+building,+61801,+Urbana,+IL,+US&authuser=0&hl=en&gl=US",,,8,1,2,3,11,4,https://lh5.googleusercontent.com/p/AF1QipMic-cmCI9lpO-w-XkZq4iixt17wXjvkiugpyWs=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMic-cmCI9lpO-w-XkZq4iixt17wXjvkiugpyWs=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8AM-5PM|Tuesday:8AM-5PM|Wednesday:8AM-5PM|Thursday:8AM-5PM|Friday:8AM-5PM|Saturday:Closed,,,OPERATIONAL,{},,,https://lh3.googleusercontent.com/--t9FmUvfS5c/AAAAAAAAAAI/AAAAAAAAAAA/3rW6SD7hb5M/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,109955032168515867197,Fairlawn Village,https://www.google.com/maps/contrib/109955032168515867197,,,,,"https://www.google.com/maps/place/Fairlawn+Village/@40.104017999999996,-88.20092799999999,14z/data=!4m8!1m2!2m1!1sFairlawn+Village!3m4!1s0x880cd7a702effe03:0xf885a2e06c5058cb!8m2!3d40.104017999999996!4d-88.20092799999999",ChIJA_7vAqfXDIgRy1hQbOCihfg,0x880cd7a702effe03:0xf885a2e06c5058cb,17907898578082224331,-538845495627327285,
"apartment building, 61801, Urbana, IL, US",Sunnycrest Manor,https://sunnycrestmanor.com/,Apartment building,Apartment building,Apartment building,+1 217-328-6170,"1805 S Cottage Grove Ave, Urbana, IL 61801",None,1805 S Cottage Grove Ave,Urbana,61801,Illinois,Illinois,United States of America,US,40.0956937,-88.1952656,America/Chicago,,FALSE,5,1,"https://search.google.com/local/reviews?placeid=ChIJaWzIgLHXDIgR4R_A9-zWKHM&q=apartment+building,+61801,+Urbana,+IL,+US&authuser=0&hl=en&gl=US",,,0,0,0,0,1,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fOhVPLppPjKbs1nHoYDEJg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=267.9442&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fOhVPLppPjKbs1nHoYDEJg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=267.9442&pitch=0&thumbfov=100,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-4:30PM"", ""Tuesday"": ""8AM-4:30PM"", ""Wednesday"": ""8AM-4:30PM"", ""Thursday"": ""8AM-4:30PM"", ""Friday"": ""8AM-4:30PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8AM-4:30PM|Tuesday:8AM-4:30PM|Wednesday:8AM-4:30PM|Thursday:8AM-4:30PM|Friday:8AM-4:30PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,Sunnycrest Manor,,,,,,"https://www.google.com/maps/place/Sunnycrest+Manor/@40.0956937,-88.1952656,14z/data=!4m8!1m2!2m1!1sSunnycrest+Manor!3m4!1s0x880cd7b180c86c69:0x7328d6ecf7c01fe1!8m2!3d40.0956937!4d-88.1952656",ChIJaWzIgLHXDIgR4R_A9-zWKHM,0x880cd7b180c86c69:0x7328d6ecf7c01fe1,8298118626687328225,8298118626687328225,
"apartment building, 61801, Urbana, IL, US",The Suites at Third,https://www.americancampus.com/student-apartments/il/champaign/the-suites-at-3rd,Apartment building,"Apartment building, Apartment complex, Furnished apartment building, Student housing center",Apartment complex,+1 217-367-0720,"302 E John St #100, Champaign, IL 61820",Campustown,302 E John St #100,Champaign,61820,Illinois,Illinois,United States of America,US,40.1092666,-88.2350029,America/Chicago,,FALSE,4.6,80,"https://search.google.com/local/reviews?placeid=ChIJsRAqTzjXDIgRVSUBu-n-_GM&q=apartment+building,+61801,+Urbana,+IL,+US&authuser=0&hl=en&gl=US",,,6,0,2,7,65,122,https://lh5.googleusercontent.com/p/AF1QipPjyRztPairKNDFVrS5RQ5kFzrNJS7gsPBqPiuI=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPjyRztPairKNDFVrS5RQ5kFzrNJS7gsPBqPiuI=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""10AM-6PM"", ""Tuesday"": ""10AM-6PM"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-6PM"", ""Saturday"": ""10AM-4PM""}",Sunday:Closed|Monday:10AM-6PM|Tuesday:10AM-6PM|Wednesday:10AM-6PM|Thursday:10AM-6PM|Friday:10AM-6PM|Saturday:10AM-4PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh3.googleusercontent.com/-vNuuzMcWvdU/AAAAAAAAAAI/AAAAAAAAAAA/RmeBwxcPQaU/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,113812532505460378733,The Suites at Third,https://www.google.com/maps/contrib/113812532505460378733,,https://www.americancampus.com/student-apartments/il/champaign/the-suites-at-3rd?botLoad=ScheduleTour,,https://www.americancampus.com/student-apartments/il/champaign/the-suites-at-3rd?botLoad=ScheduleTour,"https://www.google.com/maps/place/The+Suites+at+Third/@40.1092666,-88.2350029,14z/data=!4m8!1m2!2m1!1sThe+Suites+at+Third!3m4!1s0x880cd7384f2a10b1:0x63fcfee9bb012555!8m2!3d40.1092666!4d-88.2350029",ChIJsRAqTzjXDIgRVSUBu-n-_GM,0x880cd7384f2a10b1:0x63fcfee9bb012555,7204913783704200533,7204913783704200533,
"apartment building, 61801, Urbana, IL, US",Capstone Quarters,http://www.capstonequarters.com/,Apartment complex,Apartment complex,Apartment complex,+1 217-367-7368,"1901 N Lincoln Ave, Urbana, IL 61801",None,1901 N Lincoln Ave,Urbana,61801,Illinois,Illinois,United States of America,US,40.1299451,-88.2201183,America/Chicago,,FALSE,4,88,"https://search.google.com/local/reviews?placeid=ChIJNUZDVGLXDIgRpbLl-ZLq7YY&q=apartment+building,+61801,+Urbana,+IL,+US&authuser=0&hl=en&gl=US",,,14,3,4,11,56,65,https://lh5.googleusercontent.com/p/AF1QipPCBlvXSyIFjUJX3baZLPvHhIBNJupfx_hIyov6=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPCBlvXSyIFjUJX3baZLPvHhIBNJupfx_hIyov6=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8AM-5PM|Tuesday:8AM-5PM|Wednesday:8AM-5PM|Thursday:8AM-5PM|Friday:8AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh6.googleusercontent.com/-XH7xIZqa19o/AAAAAAAAAAI/AAAAAAAAAAA/GSZQ5FSHn3Q/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,104538504865149939375,Capstone Quarters,https://www.google.com/maps/contrib/104538504865149939375,,,,,"https://www.google.com/maps/place/Capstone+Quarters/@40.1299451,-88.2201183,14z/data=!4m8!1m2!2m1!1sCapstone+Quarters!3m4!1s0x880cd76254434635:0x86edea92f9e5b2a5!8m2!3d40.1299451!4d-88.2201183",ChIJNUZDVGLXDIgRpbLl-ZLq7YY,0x880cd76254434635:0x86edea92f9e5b2a5,9722685087541473957,-8724058986168077659,
"apartment building, 61801, Urbana, IL, US",Peer,,Apartment building,Apartment building,Apartment building,,"605 S 4th St, Champaign, IL 61820",Campustown,605 S 4th St,Champaign,61820,Illinois,Illinois,United States of America,US,40.1109779,-88.2338714,America/Chicago,,FALSE,,,,,,,,,,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4t7-tSq9k4L8p2UJRB1kmQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=269.40237&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4t7-tSq9k4L8p2UJRB1kmQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=269.40237&pitch=0&thumbfov=100,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,Peer,,,,,,"https://www.google.com/maps/place/Peer/@40.110977899999995,-88.2338714,14z/data=!4m8!1m2!2m1!1sPeer!3m4!1s0x880cd7f383ee99ff:0x4de1475c86dfa794!8m2!3d40.110977899999995!4d-88.2338714",ChIJ_5nug_PXDIgRlKffhlxH4U0,0x880cd7f383ee99ff:0x4de1475c86dfa794,5611845073405716372,None,
"apartment building, 61801, Urbana, IL, US",705 S First Apartments,http://www.tricountymg.com/,Apartment building,Apartment building,Apartment building,+1 217-367-2009,"705 S 1st St, Champaign, IL 61820",Campustown,705 S 1st St,Champaign,61820,Illinois,Illinois,United States of America,US,40.10962,-88.239073,America/Chicago,,FALSE,3,2,"https://search.google.com/local/reviews?placeid=ChIJQWQLTjbXDIgR6fG7ssd1RZA&q=apartment+building,+61801,+Urbana,+IL,+US&authuser=0&hl=en&gl=US",,,1,0,0,0,1,26,https://lh5.googleusercontent.com/p/AF1QipPLQOOMKfOACtV5BFlCkpfxui3HD7IuPhIUqG3p=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPLQOOMKfOACtV5BFlCkpfxui3HD7IuPhIUqG3p=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""9AM-12PM""}",Sunday:Closed|Monday:8AM-5PM|Tuesday:8AM-5PM|Wednesday:8AM-5PM|Thursday:8AM-5PM|Friday:8AM-5PM|Saturday:9AM-12PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",,,https://lh4.googleusercontent.com/-opkWe0f4Wgo/AAAAAAAAAAI/AAAAAAAAAAA/2PuXCobL-xs/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,107554113489393052207,705 S First Apartments,https://www.google.com/maps/contrib/107554113489393052207,,http://tricountymg.com/contact-us/,,http://tricountymg.com/contact-us/,"https://www.google.com/maps/place/705+S+First+Apartments/@40.10962,-88.23907299999999,14z/data=!4m8!1m2!2m1!1s705+S+First+Apartments!3m4!1s0x880cd7364e0b6441:0x904575c7b2bbf1e9!8m2!3d40.10962!4d-88.23907299999999",ChIJQWQLTjbXDIgR6fG7ssd1RZA,0x880cd7364e0b6441:0x904575c7b2bbf1e9,10395844815412261353,-8050899258297290263,
"apartment building, 61801, Urbana, IL, US",1007 W. Clark Urbana - University Group - www.ugroupcu.com,http://www.ugroupcu.com/,Apartment building,Apartment building,Apartment building,+1 217-352-3182,"1007 W Clark St, Urbana, IL 61801",None,1007 W Clark St,Urbana,61801,Illinois,Illinois,United States of America,US,40.1151721,-88.2215782,America/Chicago,,FALSE,,,,,,,,,,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HYROIgA9jgw972cnj6ptxQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=190.12225&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HYROIgA9jgw972cnj6ptxQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=190.12225&pitch=0&thumbfov=100,,"{""Sunday"": ""Closed"", ""Monday"": ""10AM-5PM"", ""Tuesday"": ""10AM-5PM"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""11AM-4PM""}",Sunday:Closed|Monday:10AM-5PM|Tuesday:10AM-5PM|Wednesday:10AM-5PM|Thursday:10AM-5PM|Friday:10AM-5PM|Saturday:11AM-4PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,1007 W. Clark Urbana - University Group - www.ugroupcu.com,,,,,,"https://www.google.com/maps/place/1007+W.+Clark+Urbana+-+University+Group+-+www.ugroupcu.com/@40.115172099999995,-88.2215782,14z/data=!4m8!1m2!2m1!1s1007+W.+Clark+Urbana+-+University+Group+-+www.ugroupcu.com!3m4!1s0x880cd7e91046ee39:0x2c18281d8c871269!8m2!3d40.115172099999995!4d-88.2215782",ChIJOe5GEOnXDIgRaRKHjB0oGCw,0x880cd7e91046ee39:0x2c18281d8c871269,3177333644486709865,None,
"apartment building, 61801, Urbana, IL, US",Campustown Rentals,,Apartment building,"Apartment building, Apartment complex, Furnished apartment building, Student housing center",Apartment complex,+1 217-366-3500,"309 E Green St, Champaign, IL 61820",Campustown,309 E Green St,Champaign,61820,Illinois,Illinois,United States of America,US,40.1100515,-88.2341603,America/Chicago,,FALSE,3.9,245,"https://search.google.com/local/reviews?placeid=ChIJh-fkijjXDIgRiBiW0D9azyk&q=apartment+building,+61801,+Urbana,+IL,+US&authuser=0&hl=en&gl=US",,,50,8,7,25,155,567,https://lh5.googleusercontent.com/p/AF1QipPLM8kJqk4vzFKSXwQ3gS6cGSNpMwpnyCOXBSTS=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPLM8kJqk4vzFKSXwQ3gS6cGSNpMwpnyCOXBSTS=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""10AM-6PM"", ""Tuesday"": ""10AM-6PM"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-6PM"", ""Saturday"": ""10AM-4PM""}",Sunday:Closed|Monday:10AM-6PM|Tuesday:10AM-6PM|Wednesday:10AM-6PM|Thursday:10AM-6PM|Friday:10AM-6PM|Saturday:10AM-4PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",,,https://lh6.googleusercontent.com/-bdaYP2nozSc/AAAAAAAAAAI/AAAAAAAAAAA/HU4HTB-DGzs/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,106115303015328248682,Campustown Rentals,https://www.google.com/maps/contrib/106115303015328248682,,,,,"https://www.google.com/maps/place/Campustown+Rentals/@40.1100515,-88.2341603,14z/data=!4m8!1m2!2m1!1sCampustown+Rentals!3m4!1s0x880cd7388ae4e787:0x29cf5a3fd0961888!8m2!3d40.1100515!4d-88.2341603",ChIJh-fkijjXDIgRiBiW0D9azyk,0x880cd7388ae4e787:0x29cf5a3fd0961888,3012725905863088264,3012725905863088264,
"apartment building, 61801, Urbana, IL, US",The Tower at Third,https://www.americancampus.com/student-apartments/il/champaign/tower-at-3rd,Apartment building,"Apartment building, Apartment complex, Furnished apartment building, Student housing center",Apartment complex,+1 217-367-0720,"302 E John St #100, Champaign, IL 61820",Campustown,302 E John St #100,Champaign,61820,Illinois,Illinois,United States of America,US,40.1092666,-88.2350029,America/Chicago,,FALSE,4,191,"https://search.google.com/local/reviews?placeid=ChIJZf6mSDjXDIgRoqhch8Qv118&q=apartment+building,+61801,+Urbana,+IL,+US&authuser=0&hl=en&gl=US",,,34,9,7,22,119,128,https://lh5.googleusercontent.com/p/AF1QipPEddFWY13fo88HQgD4SL4tCdGhXJv-p3xEvaxW=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPEddFWY13fo88HQgD4SL4tCdGhXJv-p3xEvaxW=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""10AM-6PM"", ""Tuesday"": ""10AM-6PM"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-6PM"", ""Saturday"": ""10AM-4PM""}",Sunday:Closed|Monday:10AM-6PM|Tuesday:10AM-6PM|Wednesday:10AM-6PM|Thursday:10AM-6PM|Friday:10AM-6PM|Saturday:10AM-4PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh4.googleusercontent.com/-n8R7h3xc7J4/AAAAAAAAAAI/AAAAAAAAAAA/BsFeLLZkvyI/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,109993482264075540775,The Tower at Third,https://www.google.com/maps/contrib/109993482264075540775,,https://www.americancampus.com/student-apartments/il/champaign/tower-at-3rd?botLoad=ScheduleTour,,https://www.americancampus.com/student-apartments/il/champaign/tower-at-3rd?botLoad=ScheduleTour,"https://www.google.com/maps/place/The+Tower+at+Third/@40.1092666,-88.2350029,14z/data=!4m8!1m2!2m1!1sThe+Tower+at+Third!3m4!1s0x880cd73848a6fe65:0x5fd72fc4875ca8a2!8m2!3d40.1092666!4d-88.2350029",ChIJZf6mSDjXDIgRoqhch8Qv118,0x880cd73848a6fe65:0x5fd72fc4875ca8a2,6906041074727037090,6906041074727037090,
